description,urgency
"Se vende piso espectacular de mas de 200 m2 en el centro de Bilbao, junto al Museo Guggenheim. La vivienda es semi-exterior con techos altos, buena altura y mucha luz por su orientacion. Situada en una finca elegante y señorial en la calle Barraincua. El edificio dispone de ascensor a cota cero y esta recien terminada la obra del portal. Por su distribucion con 2 puertas de entrada tiene muchas posibilidades de reforma para adaptar a tu gusto y necesidades. Se distribuye en un amplio hall distribuidor en la entrada con acceso directo a un gran Salon-Comedor de mas 50 m2 con Office, Cocina amplia con Despensa, 5 Dormitorios (posibilidad de 6) y 3 Baños completos (con posibilidad de acceso desde los dormitorios). Agua caliente y calefaccion individual a gas natural. La Ubicacion estupenda en pleno centro de la ciudad con todos los servicios a un paso. La zona del Ensanche en Abando es el motor economico, comercial, cultural y de ocio con la mas amplia oferta de la villa, rodeada de museos, teatros, gimnasios, restaurantes, etc.. . Excelentes comunicaciones de Metro, Tranvia y Autobus.. . el lugar perfecto para vivir. En Leisure Inmobiliaria somos un equipo de profesionales dedicados a la satisfaccion del cliente. Estamos ubicados en el centro de Bilbao, en la emblematica calle Dr. Areilza. Gestionamos una amplia variedad de inmuebles en Bilbao y sus alrededores, asi como en diferentes municipios de Bizkaia. Contactanos para encontrar tu hogar ideal. Nota: Debido al alto interes y la fuerte demanda que estan teniendo algunos inmuebles, queremos recordar que atendemos en riguroso orden de solicitud y es posible que no lleguemos a contactar con todos los interesados. Nota: El Certificado Energetico esta en tramite por un tecnico autorizado.",0
"INMO RENUEVA te trae este magnifico piso ubicado en la prestigiosa zona de Campo Volantin, se presenta como una oportunidad unica para aquellos que buscan comodidad y modernidad. Con una superficie construida de 91.82 m² y util de 82.5 m², esta vivienda destaca por su excelente estado de conservacion y su orientacion sureste que permite disfrutar del sol durante gran parte del dia. Completamente acristalada con un sistema avanzado de aerotermia y domotica, ofrece dos acogedoras habitaciones, ademas de dos baños completos, uno integrado en suite para mayor privacidad y confort. El edificio cuenta con tres ascensores modernos asi como portero fisico disponible todo el dia brindando seguridad adicional a los residentes. Las ventanas son especialmente diseñadas para este edificio, opacas desde el exterior pero transparentes desde el interior garantizando intimidad sin sacrificar luz natural ni vistas espectaculares sobre Bilbao. Es completamente exterior lo cual maximiza la entrada luminosa creando ambientes calidos; esta estrategicamente ubicado cerca del transporte publico incluyendo metro y autobuses facilitando desplazamientos rapidos hacia cualquier punto importante dentro o fuera de la ciudad. Situado en pleno corazon de Bilbao, a la orilla del Rio Nervion, en el paseo Uribitarte, zona emblematica dentro de la capital. Si quieres vivir en una de las zonas mas exclusivas de Bilbao, ponte en contacto con nosotros y te lo contamos todo. Somos INMO RENUEVA, Tu Inmobiliaria de Confianza en Bizkaia.",0
"Le Grenier inmobiliaria os presenta una vivienda exclusiva en un edificio emblematico del centro de Bilbao. Situada en un edificio del arquitecto Gregorio Ibarreche que se extiende por varias calles muy significadas del centro de la Villa. Se trato de un proyecto de casa de vecinos para la familia Sota (1919), para la que tambien creo su palacete-residencia Ibaigane (1920). La propiedad dispondra proximamente de puerta y ascensor principal con acceso a cota 0 y escalera de servicio con ascensor propio. Con dos viviendas por planta, la puerta principal da acceso a una magnifica vivienda de mas de 400 m2 (segregables). En la actualidad dispone de gran salon y comedor exterior, con balcones, habitacion principal con vestidor y baño y seis habitaciones mas, ademas de tres baños adicionales, cocina con office y comedor/sala de estar de diario. Algunas de las habitaciones permiten disfrutar de unas vistas exclusivas a un patio ajardinado y con arbolado, exclusivo en el centro de Bilbao. Una excelente oportunidad de trasladarse a una vivienda unica, en la que puedes generar el espacio de tus sueños. La vivienda dispone de trastero con acceso directo desde el ascensor de servicio.",0
"¡Descubre este estudio en venta en la Alameda de Recalde 78! Situado entre Autonomia y la Plaza de Toros, en la octava planta te ofrece la tranquilidad de un hogar luminoso y bien distribuido. Con una superficie construida de 30 m², cuenta con una cocina equipada, un cuarto de baño con ducha y una sala que se separa del dormitorio mediante paneles de paves. El estudio ha sido recientemente pintado y esta en buen estado. Disfruta de la luz natural que entra por sus dos ventanas que dan a un patio de manzana, creando un ambiente calido y acogedor. Ademas, el edificio cuenta con ascensor a cota cero que te llevara hasta el septimo piso, por lo que hay que subir un piso andando. Con calefaccion y agua caliente electricos, este espacio es ideal tanto para vivir como para invertir. ¡Contactanos para mas informacion y ven a verlo!",0
"Se vende Vivienda / Oficina Centro de Bilbao primer piso exterior en rotonda con esquina a las calles Alameda Urquijo y Elcano. Muy centrico, con aprox. 230 m². Dispone de tres puertas de entrada, portal principal y de servicio, ambos con ascensores directos a la vivienda, calefaccion central y porteria, el piso cuenta con 3/4 cuartos de baño, 4/5 habitaciones, salon, comedor, biblioteca, hall, salita, office-cocina, tambien dispone de un trastero en el sotano del mismo edificio Posibilidad de licencia comercial por ser primer piso. Dispone de licencia del ayuntamiento como piso turistico. Necesita reforma y redistribucion, dependiendo la futura actividad (notaria, despacho de abogados, gabinete dental, etc. ). En este momento, se esta reformando y dispone de inquilino con rentabilidad de 18.000, 00 € anuales, renovables con IPC, con contrato hasta 2033.",0
"Magnifico piso a reformar en el centro de Bilbao. Dispone de 4 dormitorios, sala de estar, salon, comedor, hall de entrada amplio, comedor, cocina amplia en orientacion sur con mucha luminosidad, cuarto de servicio con baño completo, despensa, dos entradas con puerta blindada, dos ascensores(uno de ellos de servicio) y otros dos baños completos, asi como terraza amplia cerrada en orientacion norte y tendedero en patio interior, agua caliente y calefaccion central. Portero fisico. Abstenerse inmobiliarias.",0
"SGP Real Estate vende esta magnifica vivienda situada en la centrica C/ Alameda Urquijo, 33 muy proxima al las zona de Indautxu, Alhondiga y El Corte Ingles lo que conlleva toda clase de servicios a su alrededor: centros escolares, supermercados, farmacia y todo tipo de comercio Ofrece la posibilidad de crear una gran piso con amplias estancias dado que dispone de amplitud para bien mantener los espacios como hasta ahora o crear un ambiente y distribucion diferente. Dispone de una gran y luminosa cocina de 20m2 con acceso independiente por puerta de servicio y esta dispone de habitacion y baño. Un amplio comedor y varios salones en la zona de paso a las 4 habitaciones de las que dispone y 2 baños. Un plus añadido de esta vivienda es la gran terraza de aproximadamente 15m2 que comunica el salon y una de las habitaciones. Esta vivienda dispone de un trastero y la calefaccion central de la que dispone le da confort junto a su luminosidad. Cuenta con servicio de portero.",0
"Magnifica vivienda ubicada en plena Alameda de Urquijo, una de las zonas mas demandadas y centricas de Bilbao. Situada en un edificio de 1978, la propiedad combina amplitud, luminosidad y una ubicacion inmejorable. Con una superficie generosa, el piso se distribuye en 4 dormitorios, todos con buen tamaño; 2 baños completos, funcionales y comodos; una cocina independiente con multiples posibilidades de actualizacion; y un gran salon-comedor con acceso a un balcon con vistas directas a la calle, perfecto para disfrutar del dinamismo del centro de la ciudad. El inmueble conserva un marcado estilo señorial, con estancias espaciosas y un caracter propio que lo convierte en una oportunidad unica para quien desee una vivienda con personalidad en el corazon de Bilbao. Ademas, cuenta con trastero, un extra muy valorado en la zona. La localizacion es excelente: rodeada de comercios, servicios, zonas de ocio y cultura, con transporte publico en la puerta y a un paso de la Plaza Moyua.",0
"Precioso apartamento en la calle Lersundi! 1 Habitacion, Salon con cocina americana, baño, calefaccion electrica. Ubicacion excelente en la zona de Abando. Completamente exterior, con amplio balcon y trastero. Para mas informacion puedes encontrarnos en nuestra oficina de Bilbao, en Gran Via 40, 2º Drcha. Contamos con una amplia cartera de inmuebles, vivienda nueva y de segunda mano, oficinas, locales comerciales, naves SERVICIOS DE NUESTRO EQUIPO: - Certificado Energetico - Tasacion Comercial gratuita de Inmuebles - Disponemos de un Departamento de Interiorismo, para diferentes alternativas de distribucion para las viviendas de segunda mano que requieran reforma, adaptandola a las necesidades de cada comprador. Solicite presupuesto de Reforma de Vivienda - Gestion de Hipotecas - Seguro de impagos para alquileres.",0
"Herriko Plaza Inmobiliaria vende a traves de Servihabitat esta increible vivienda en el centro de Bilbao, en una ubicacion privilegiada. Aproximadamente 250m² utiles distribuidos en 8 habitaciones, cocina de gran tamaño y 2 baños. Tiene balcon. Vivienda en puja al alza hasta el 30 de Septiembre a las 18:00 Ascensor a cota 0 Edificio completamente rehabilitado en 1.980. Estructura de hormigon. Ventanas de madera. Suelos de madera. Calefaccion y agua caliente de gas natural. A reformar entero y dejarlo a tu gusto. Junto al edificio de Correos y Muy cerca de la Gran Via de Bilbao. A pocos minutos de todos los transportes, como Metro, tren de cercanias y autobuses. Todos los comercios y servicios a escasos metros del portal para la mayor comodidad. Pocas viviendas de este tipo salen a comercializacion. No dudes en venir a verla con nosotros. [IW].",1
"SABINO ARANA 2021 S. L. VENDE MAGNIFICA VIVIENDA EN ALAMEDA SAN MAMES, A POCOS METROS DE LA CALLE EGAÑA. Una excelente y centrica ubicacion, cerca de todo tipo de servicios, transporte, supermercados, restaurantes, comercios, centros educativos y mas. Con un ascensor a cota 0, garantizando una accesibilidad total, sin obstaculos ni barreras arquitectonicas. Distribuida eficientemente en los siguientes espacios: Tres grandes habitaciones, dos baños completamente equipados, un amplio y luminoso salon y una cocina completamente equipada. Ademas de acceso directo a un patio interior, un espacio adicional muy practico. Aprovechando al maximo cada metro cuadrado. Con una excelente orientacion que favorece la entrada de luz natural durante el dia. Una excelente oportunidad para quienes buscan una vivienda amplia, bien situada y lista para entrar a vivir o para reformar a gusto, en una zona de gran demanda y valor residencial. Si esta interesado en visitarlo, no dude en ponerse en contacto con nosotros. Somos una agencia inmobiliaria con presencia en todo el territorio nacional, contando con mas de 70 oficinas, ofreciendo una cobertura absoluta en las principales ciudades del pais. Nuestro trabajo consiste en realizar todos los tramites y gestiones necesarios para la intermediacion inmobiliaria. Nuestro horario de oficina es de: Lunes a viernes de 09:30 a 14:00 y de 17:00 a 20:30 Sabados de 10:00 a 14:00.",0
"¡Descubre el lujo en el corazon de Bilbao! Este espectacular piso, ubicado en una de las zonas mas exclusivas de la ciudad, te ofrece una experiencia de vida inigualable. Con 180 m² construidos y 178 m² utiles, este inmueble se encuentra en perfecto estado de conservacion y esta diseñado para satisfacer las necesidades mas exigentes. Disfruta de un amplio salon de 60 metros cuadrados que se abre a dos terrazas con impresionantes vistas al Museo de Bellas Artes, donde podras relajarte y disfrutar del aire fresco. La vivienda cuenta con tres dormitorios espaciosos, dos baños completos y un aseo, todos ellos con acabados de alta calidad. Ademas, incluye dos plazas de garaje, una de ellas equipada con carga electrica, y un trastero para mayor comodidad. La orientacion sur, este y oeste garantiza una excelente iluminacion natural durante todo el dia, mientras que el sistema de calefaccion y aire acondicionado te asegura el maximo confort en cualquier epoca del año. Construido en 2011, este piso es apto para personas con movilidad reducida y se encuentra en la planta 7 de un edificio moderno con ascensor. La eficiencia energetica es otro de sus puntos fuertes, con una calificacion C tanto en consumo de energia como en emisiones de CO2. Apartelier Homes And Rentals esta a tu disposicion para ofrecerte servicios personalizados de venta, compra, decoracion o gestion de viviendas. No pierdas la oportunidad de vivir en este exclusivo piso en el centro de Bilbao. ¡Contactanos para mas informacion!",0
